"","year","SITC","class","country","export","import"
"3793","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Palau",4143552,26903
"3794","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Nauru",336745,318407
"3795","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Fiji",22791699,280651
"3796","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Tonga",923810,0
"3797","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Morocco",712073992,153175069
"3798","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Algeria",1457399815,420402
"3799","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Tunisia",97598890,136924684
"3800","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Libya",58406379,3000
"3801","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Egypt",1270782608,22022671
"3802","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Sudan",4956886,11150
"3803","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","South Sudan",2076864,114168
"3804","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Western Sahara",18165,4902
"3805","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Equatorial Guinea",230920054,2508
"3806","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Mauritania",73731581,33880
"3807","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Cameroon",100863949,6967784
"3808","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Senegal",71856180,181170
"3809","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Mali",47268762,757246
"3810","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Guinea",33503726,378062
"3811","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Sierra Leone",20475610,3839133
"3812","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Cote d'Ivoire",136577004,899189
"3813","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Ghana",470644310,460734
"3814","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Gambia",9563609,53758
"3815","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Niger",53387996,1062350
"3816","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Togo",29003836,11445
"3817","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Nigeria",880179648,1426642
"3818","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Central African Republic",5481663,135488
"3819","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Gabon",41786747,695166
"3820","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Chad",18887688,7980
"3821","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","St Helena",277437,401043
"3822","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Burkina Faso",13963248,47788
"3823","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Benin",187182493,92580
"3824","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Angola",960242072,261767
"3825","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Congo (Brazzaville)",57547461,228349
"3826","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Guinea-Bissau",363635,12061
"3827","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Cabo Verde",1691384,1426635
"3828","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Sao Tome and Principe",943579,199307
"3829","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Liberia",63440998,34904
"3830","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Congo (Kinshasa)",26893464,134594
"3831","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Burundi",3284103,114520
"3832","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Rwanda",66823787,20720
"3833","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Somalia",13679949,2051
"3834","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Eritrea",1443630,79385
"3835","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Ethiopia",537706650,1580978
"3836","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Djibouti",47686114,64576
"3837","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Uganda",44223127,323578
"3838","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Kenya",201067147,2909735
"3839","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Seychelles",6729258,1144374
"3840","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","British Indian Ocean Territories",2197595,11508135
"3841","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Tanzania",61347236,263075
"3842","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Mauritius",50638190,4040532
"3843","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Mozambique",50686774,318296
"3844","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Madagascar",16557428,82168
"3845","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Mayotte",861957,5567
"3846","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Comoros",650393,41725
"3847","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Reunion",446484647,168136
"3848","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","French Southern and Antarctic Lands",86046,0
"3849","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","South Africa",2106602791,2165752470
"3850","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Namibia",39060633,1208232
"3851","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Botswana",18547094,105963
"3852","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Zambia",52904943,463837
"3853","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Eswatini",8499848,1999063
"3854","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Zimbabwe",15514417,4351
"3855","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Malawi",9918411,128612
"3856","2016","7","MACHINERY AND TRANSPORT EQUIPMENT","Lesotho",566058,780850
"3857","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","World Total",157411319715,366150359772
"3858","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Greenland",1383096,46138
"3859","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Canada",27716123765,14209654331
"3860","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","St Pierre and Miquelon",8680,0
"3861","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Mexico",18333461927,33983215550
"3862","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Guatemala",255347162,1456777162
"3863","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Belize",30624701,1572270
"3864","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","El Salvador",232724607,2007246788
"3865","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Honduras",323300072,2681034846
"3866","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Nicaragua",177258354,1519437675
"3867","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Costa Rica",703425294,1784435129
"3868","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Panama",486492335,14443000
"3869","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bermuda",78349402,1170501
"3870","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bahamas",195733091,920617
"3871","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Cuba",2042571,0
"3872","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Jamaica",135286232,1531263
"3873","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Turks and Caicos Islands",24673478,165336
"3874","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Cayman Islands",97995578,1298059
"3875","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Haiti",30830262,855870903
"3876","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Dominican Republic",939130616,2342528617
"3877","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Anguilla",5931456,351918
"3878","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","British Virgin Islands",20978519,1892641
"3879","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","St Kitts and Nevis",22908027,5054841
"3880","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Antigua and Barbuda",27133038,524673
"3881","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Montserrat",714807,99889
"3882","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Dominica",6990673,186270
"3883","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","St Lucia",26065790,237048
"3884","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","St Vincent and the Grenadines",6897361,214263
"3885","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Grenada",13688091,445184
"3886","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Barbados",69686561,5135657
"3887","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Trinidad and Tobago",195286358,8068770
"3888","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Sint Maarten",362475988,242344
"3889","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Curacao",37492558,2729554
"3890","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Aruba",84153399,169422
"3891","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Guadeloupe",10025766,336651
"3892","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Martinique",9663140,2857985
"3893","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Colombia",831317483,337556214
"3894","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Venezuela",275515052,7034339
"3895","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Guyana",25668526,2213670
"3896","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Suriname",22752643,287789
"3897","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","French Guiana",1785435,78017
"3898","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Ecuador",174779042,21889033
"3899","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Peru",461004436,705548985
"3900","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bolivia",99957354,87414449
"3901","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Chile",831542322,32992333
"3902","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Brazil",2130290924,915582268
"3903","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Paraguay",272078414,4309029
"3904","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Uruguay",170925735,44588669
"3905","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Argentina",686869434,66450940
"3906","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Falkland Islands (Islas Malvinas)",118024,29952
"3907","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Iceland",40698302,50547959
"3908","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Sweden",496516502,1112769048
"3909","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Svalbard, Jan Mayen Island",40692,53173
"3910","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Norway",341524383,437222469
"3911","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Finland",192374193,260175350
"3912","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Faroe Islands",328341,186726
"3913","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Denmark",418209976,1026998961
"3914","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","United Kingdom",8864390924,6899381161
"3915","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Ireland",1352041937,6085999793
"3916","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Netherlands",7037503874,1354212332
"3917","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Belgium",5190447597,877773108
"3918","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Luxembourg",314371894,30845115
"3919","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Andorra",350724,1183163
"3920","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Monaco",37765541,14049837
"3921","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","France",3944828604,7463749984
"3922","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Germany",7340475385,10594644713
"3923","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Austria",356011151,1240714295
"3924","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Czech Republic",332089923,569214148
"3925","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Slovakia",49262479,132579566
"3926","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Hungary",142570606,641458636
"3927","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Liechtenstein",6202688,58956823
"3928","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Switzerland",5431733867,7033150881
"3929","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Estonia",38345657,86398591
"3930","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Latvia",36780739,32981768
"3931","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Lithuania",38391251,164730070
"3932","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Poland",375599271,889683445
"3933","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Russia",598304819,276292966
"3934","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Belarus",8394891,17544360
"3935","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Ukraine",55754891,50058455
"3936","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Armenia",3971464,7424812
"3937","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Azerbaijan",28728558,2169818
"3938","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Georgia",18716128,6005139
"3939","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Kazakhstan",48935360,54918
"3940","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Kyrgyzstan",1238592,411693
"3941","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Moldova",5680802,17428111
"3942","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Tajikistan",1730457,172420
"3943","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Turkmenistan",4674102,581999
"3944","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Uzbekistan",10785589,1497215
"3945","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Spain",886375190,1413137381
"3946","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Portugal",73414816,488321768
"3947","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Gibraltar",10013007,63179
"3948","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Malta",14898670,12841043
"3949","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","San Marino",81551,660874
"3950","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Vatican City",245576,193803
"3951","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Italy",1792173308,9610616056
"3952","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Croatia",19630133,156191081
"3953","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Slovenia",26756106,122189545
"3954","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bosnia and Herzegovina",2623809,51998942
"3955","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","North Macedonia",3357795,12416189
"3956","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Serbia",19099096,72446334
"3957","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Kosovo",2558272,75512
"3958","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Montenegro",1614670,124404
"3959","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Albania",3303686,11084532
"3960","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Greece",132604651,99004093
"3961","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Romania",82343760,440745455
"3962","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bulgaria",44550528,181892625
"3963","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Turkey",580669123,1179151279
"3964","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Cyprus",20930116,7213531
"3965","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Syria",35288,163011
"3966","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Lebanon",131824047,46794814
"3967","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Iraq",174667354,2878711
"3968","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Iran",8977123,20815456
"3969","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Israel",1187221446,2090168017
"3970","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Gaza Strip Administered by Israel",32901,0
"3971","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","West Bank Administered by Israel",187454,242807
"3972","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Jordan",134993863,1384085114
"3973","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Kuwait",481196689,459813
"3974","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Saudi Arabia",1817166600,9848365
"3975","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Qatar",270048796,2189877
"3976","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","United Arab Emirates",2516335783,92087242
"3977","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Yemen",778528,20740
"3978","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Oman",200563691,199302988
"3979","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bahrain",110678307,91760663
"3980","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Afghanistan",507640381,1113360
"3981","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","India",1907828693,8111329947
"3982","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Pakistan",125148240,1678103311
"3983","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Nepal",6065614,24952843
"3984","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bangladesh",56989976,5560907737
"3985","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Sri Lanka",42025495,2113650345
"3986","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Burma",11858463,167623130
"3987","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Thailand",897643329,5067581323
"3988","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Vietnam",426363144,22810905982
"3989","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Laos",1682964,16533774
"3990","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Cambodia",7555908,2656214032
"3991","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Malaysia",983330578,5293728715
"3992","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Singapore",3689397877,2855073894
"3993","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Indonesia",326330683,8373372899
"3994","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Timor-Leste",341017,12895
"3995","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Brunei",10912631,4359133
"3996","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Philippines",436787537,2300665990
"3997","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Macau",119427898,43566258
"3998","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Bhutan",1151470,139961
"3999","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Maldives",2841914,12472
"4000","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","China",9516283844,144535204719
"4001","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Mongolia",5641210,2202677
"4002","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Korea, North",2650,0
"4003","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Korea, South",4255928401,4270128304
"4004","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Hong Kong",6147216359,1581835862
"4005","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Taiwan",2921241812,6304063637
"4006","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Japan",9188263184,9946828559
"4007","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Australia",3442008171,1352545514
"4008","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Norfolk Island",41708,0
"4009","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Cocos (Keeling) Islands",143265,378727
"4010","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Christmas Island",527108,209449
"4011","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Heard and McDonald Islands",71089,8316
"4012","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Papua New Guinea",6124089,964476
"4013","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","New Zealand",324947769,245237305
"4014","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Cook Islands",330387,891337
"4015","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Tokelau",125045,1019634
"4016","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Niue",0,638705
"4017","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Samoa",2301367,419301
"4018","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Solomon Islands",1573600,100346
"4019","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Vanuatu",209412,79966
"4020","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Kiribati",37858,339161
"4021","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Tuvalu",70000,2064
"4022","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","New Caledonia",3074787,521685
"4023","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Wallis and Futuna",2625,131742
"4024","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","French Polynesia",8739466,2076390
"4025","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Marshall Islands",3300336,97035
"4026","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Micronesia",3190769,182405
"4027","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Palau",4048221,282191
"4028","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Nauru",8767,570066
"4029","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Fiji",5458478,748701
"4030","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Tonga",732962,210821
"4031","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Morocco",94836527,162881127
"4032","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Algeria",55851771,333086
"4033","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Tunisia",31321466,93019472
"4034","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Libya",4155048,27784
"4035","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Egypt",322852206,764768481
"4036","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","Sudan",521220,4501259
"4037","2016","8","MISCELLANEOUS MANUFACTURED ARTICLES","South Sudan",2714986,0
